"cellType","ensemblID","geneSet","symbol"
"unassigned","ENSG00000120659","unma10","TNFSF11"
"unassigned","ENSG00000120662","unma0","MTRF1"
"unassigned","ENSG00000120686","unma6","UFM1"
"unassigned","ENSG00000120688","unma0","WBP4"
"unassigned","ENSG00000120690","unma19","ELF1"
"unassigned","ENSG00000120694","unma8","HSPH1"
"unassigned","ENSG00000120696","unma3","KBTBD7"
"unassigned","ENSG00000120697","unma15","ALG5"
"unassigned","ENSG00000120708","unma23","TGFBI"
"unassigned","ENSG00000120733","unma16","KDM3B"
"unassigned","ENSG00000120738","unma16","EGR1"
"unassigned","ENSG00000120742","unma7","SERP1"
"unassigned","ENSG00000120798","unma2","NR2C1"
"unassigned","ENSG00000120805","unma26","ARL1"
"unassigned","ENSG00000120832","unma0","MTERF2"
"unassigned","ENSG00000120837","unma0","NFYB"
"unassigned","ENSG00000120860","unma25","CCDC53"
"unassigned","ENSG00000120868","unma3","APAF1"
"unassigned","ENSG00000120885","unma27","CLU"
"unassigned","ENSG00000120913","unma12","PDLIM2"
"unassigned","ENSG00000120915","unma5","EPHX2"
"unassigned","ENSG00000120948","unma2","TARDBP"
"unassigned","ENSG00000120992","unma6","LYPLA1"
"unassigned","ENSG00000121022","unma0","COPS5"
"unassigned","ENSG00000121057","unma24","AKAP1"
"unassigned","ENSG00000121058","unma0","COIL"
"unassigned","ENSG00000121067","unma3","SPOP"
"unassigned","ENSG00000121101","unma0","TEX14"
"unassigned","ENSG00000121104","unma12","FAM117A"
"unassigned","ENSG00000121152","unma10","NCAPH"
"unassigned","ENSG00000121211","unma0","MND1"
"unassigned","ENSG00000121236","unma11","TRIM6"
"unassigned","ENSG00000121274","unma6","PAPD5"
"unassigned","ENSG00000121281","unma0","ADCY7"
"unassigned","ENSG00000121310","unma1","ECHDC2"
"unassigned","ENSG00000121350","unma2","PYROXD1"
"unassigned","ENSG00000121390","unma0","PSPC1"
"unassigned","ENSG00000121413","unma0","ZSCAN18"
"unassigned","ENSG00000121417","unma22","ZNF211"
"unassigned","ENSG00000121454","unma17","LHX4"
"unassigned","ENSG00000121481","unma7","RNF2"
"unassigned","ENSG00000121486","unma7","TRMT1L"
"unassigned","ENSG00000121542","unma0","SEC22A"
"unassigned","ENSG00000121570","unma0","DPPA4"
"unassigned","ENSG00000121577","unma8","POPDC2"
"unassigned","ENSG00000121578","unma0","B4GALT4"
"unassigned","ENSG00000121579","unma3","NAA50"
"unassigned","ENSG00000121621","unma10","KIF18A"
"unassigned","ENSG00000121644","unma6","DESI2"
"unassigned","ENSG00000121653","unma5","MAPK8IP1"
"unassigned","ENSG00000121680","unma9","PEX16"
"unassigned","ENSG00000121741","unma3","ZMYM2"
"unassigned","ENSG00000121742","unma0","GJB6"
"unassigned","ENSG00000121769","unma0","FABP3"
"unassigned","ENSG00000121774","unma7","KHDRBS1"
"unassigned","ENSG00000121775","unma9","TMEM39B"
"unassigned","ENSG00000121807","unma0","CCR2"
"unassigned","ENSG00000121851","unma29","POLR3GL"
"unassigned","ENSG00000121858","unma11","TNFSF10"
"unassigned","ENSG00000121864","unma2","ZNF639"
"unassigned","ENSG00000121879","unma3","PIK3CA"
"unassigned","ENSG00000121895","unma10","TMEM156"
"unassigned","ENSG00000121897","unma0","LIAS"
"unassigned","ENSG00000121898","unma0","CPXM2"
"unassigned","ENSG00000121903","unma0","ZSCAN20"
"unassigned","ENSG00000121988","unma10","ZRANB3"
"unassigned","ENSG00000121989","unma2","ACVR2A"
"unassigned","ENSG00000122008","unma19","POLK"
"unassigned","ENSG00000122025","unma0","FLT3"
"unassigned","ENSG00000122026","unma0","RPL21"
"unassigned","ENSG00000122033","unma0","MTIF3"
"unassigned","ENSG00000122034","unma4","GTF3A"
"unassigned","ENSG00000122035","unma0","RASL11A"
"unassigned","ENSG00000122042","unma6","UBL3"
"unassigned","ENSG00000122085","unma1","MTERF4"
"unassigned","ENSG00000122121","unma0","XPNPEP2"
"unassigned","ENSG00000122122","unma9","SASH3"
"unassigned","ENSG00000122140","unma4","MRPS2"
"unassigned","ENSG00000122188","unma10","LAX1"
"unassigned","ENSG00000122218","unma0","COPA"
"unassigned","ENSG00000122254","unma0","HS3ST2"
"unassigned","ENSG00000122257","unma19","RBBP6"
"unassigned","ENSG00000122335","unma0","SERAC1"
"unassigned","ENSG00000122359","unma12","ANXA11"
"unassigned","ENSG00000122386","unma5","ZNF205"
"unassigned","ENSG00000122417","unma6","ODF2L"
"unassigned","ENSG00000122435","unma2","TRMT13"
"unassigned","ENSG00000122477","unma0","LRRC39"
"unassigned","ENSG00000122481","unma0","RWDD3"
"unassigned","ENSG00000122482","unma6","ZNF644"
"unassigned","ENSG00000122483","unma2","CCDC18"
"unassigned","ENSG00000122484","unma2","RPAP2"
"unassigned","ENSG00000122490","unma18","PQLC1"
"unassigned","ENSG00000122507","unma0","BBS9"
"unassigned","ENSG00000122512","unma0","PMS2"
"unassigned","ENSG00000122515","unma1","ZMIZ2"
"unassigned","ENSG00000122545","unma3","SEPT7"
"unassigned","ENSG00000122547","unma12","EEPD1"
"unassigned","ENSG00000122550","unma0","KLHL7"
"unassigned","ENSG00000122557","unma3","HERPUD2"
"unassigned","ENSG00000122565","unma7","CBX3"
"unassigned","ENSG00000122566","unma7","HNRNPA2B1"
"unassigned","ENSG00000122641","unma0","INHBA"
"unassigned","ENSG00000122642","unma0","FKBP9"
"unassigned","ENSG00000122643","unma11","NT5C3A"
"unassigned","ENSG00000122644","unma20","ARL4A"
"unassigned","ENSG00000122674","unma0","CCZ1"
"unassigned","ENSG00000122678","unma14","POLM"
"unassigned","ENSG00000122687","unma1","MRM2"
"unassigned","ENSG00000122692","unma7","SMU1"
"unassigned","ENSG00000122696","unma0","SLC25A51"
"unassigned","ENSG00000122707","unma0","RECK"
"unassigned","ENSG00000122728","unma0","TAF1L"
"unassigned","ENSG00000122733","unma16","PHF24"
"unassigned","ENSG00000122735","unma5","DNAI1"
"unassigned","ENSG00000122741","unma6","DCAF10"
"unassigned","ENSG00000122779","unma3","TRIM24"
"unassigned","ENSG00000122783","unma0","C7orf49"
"unassigned","ENSG00000122786","unma13","CALD1"
"unassigned","ENSG00000122873","unma0","CISD1"
"unassigned","ENSG00000122877","unma0","EGR2"
"unassigned","ENSG00000122882","unma8","ECD"
"unassigned","ENSG00000122884","unma20","P4HA1"
"unassigned","ENSG00000122912","unma20","SLC25A16"
"unassigned","ENSG00000122952","unma10","ZWINT"
"unassigned","ENSG00000122958","unma7","VPS26A"
"unassigned","ENSG00000122970","unma2","IFT81"
"unassigned","ENSG00000122971","unma1","ACADS"
"unassigned","ENSG00000122986","unma0","HVCN1"
"unassigned","ENSG00000123066","unma3","MED13L"
"unassigned","ENSG00000123080","unma0","CDKN2C"
"unassigned","ENSG00000123091","unma7","RNF11"
"unassigned","ENSG00000123094","unma2","RASSF8"
"unassigned","ENSG00000123096","unma10","SSPN"
"unassigned","ENSG00000123104","unma3","ITPR2"
"unassigned","ENSG00000123106","unma2","CCDC91"
"unassigned","ENSG00000123124","unma2","WWP1"
"unassigned","ENSG00000123130","unma11","ACOT9"
"unassigned","ENSG00000123131","unma4","PRDX4"
"unassigned","ENSG00000123136","unma8","DDX39A"
"unassigned","ENSG00000123143","unma9","PKN1"
"unassigned","ENSG00000123144","unma18","C19orf43"
"unassigned","ENSG00000123154","unma9","WDR83"
"unassigned","ENSG00000123178","unma0","SPRYD7"
"unassigned","ENSG00000123179","unma0","EBPL"
"unassigned","ENSG00000123191","unma0","ATP7B"
"unassigned","ENSG00000123200","unma3","ZC3H13"
"unassigned","ENSG00000123213","unma11","NLN"
"unassigned","ENSG00000123219","unma10","CENPK"
"unassigned","ENSG00000123268","unma0","ATF1"
"unassigned","ENSG00000123342","unma0","MMP19"
"unassigned","ENSG00000123349","unma18","PFDN5"
"unassigned","ENSG00000123353","unma0","ORMDL2"
"unassigned","ENSG00000123358","unma1","NR4A1"
"unassigned","ENSG00000123360","unma14","PDE1B"
"unassigned","ENSG00000123374","unma0","CDK2"
"unassigned","ENSG00000123411","unma0","IKZF4"
"unassigned","ENSG00000123415","unma0","SMUG1"
"unassigned","ENSG00000123416","unma23","TUBA1B"
"unassigned","ENSG00000123444","unma0","KBTBD4"
"unassigned","ENSG00000123472","unma0","ATPAF1"
"unassigned","ENSG00000123485","unma10","HJURP"
"unassigned","ENSG00000123505","unma3","AMD1"
"unassigned","ENSG00000123545","unma15","NDUFAF4"
"unassigned","ENSG00000123575","unma6","FAM199X"
"unassigned","ENSG00000123607","unma2","TTC21B"
"unassigned","ENSG00000123636","unma3","BAZ2B"
"unassigned","ENSG00000123643","unma3","SLC36A1"
"unassigned","ENSG00000123684","unma3","LPGAT1"
"unassigned","ENSG00000123685","unma11","BATF3"
"unassigned","ENSG00000123728","unma7","RAP2C"
"unassigned","ENSG00000123737","unma11","EXOSC9"
"unassigned","ENSG00000123739","unma26","PLA2G12A"
"unassigned","ENSG00000123815","unma14","COQ8B"
"unassigned","ENSG00000123836","unma3","PFKFB2"
"unassigned","ENSG00000123838","unma0","C4BPA"
"unassigned","ENSG00000123843","unma5","C4BPB"
"unassigned","ENSG00000123892","unma0","RAB38"
"unassigned","ENSG00000123933","unma1","MXD4"
"unassigned","ENSG00000123975","unma25","CKS2"
"unassigned","ENSG00000123977","unma5","DAW1"
"unassigned","ENSG00000123983","unma19","ACSL3"
"unassigned","ENSG00000124006","unma13","OBSL1"
"unassigned","ENSG00000124067","unma14","SLC12A4"
"unassigned","ENSG00000124074","unma14","ENKD1"
"unassigned","ENSG00000124107","unma0","SLPI"
"unassigned","ENSG00000124116","unma17","WFDC3"
"unassigned","ENSG00000124143","unma17","ARHGAP40"
"unassigned","ENSG00000124151","unma2","NCOA3"
"unassigned","ENSG00000124155","unma9","PIGT"
"unassigned","ENSG00000124160","unma1","NCOA5"
"unassigned","ENSG00000124164","unma0","VAPB"
"unassigned","ENSG00000124172","unma28","ATP5E"
"unassigned","ENSG00000124193","unma2","SRSF6"
"unassigned","ENSG00000124198","unma30","ARFGEF2"
"unassigned","ENSG00000124201","unma11","ZNFX1"
"unassigned","ENSG00000124203","unma0","ZNF831"
"unassigned","ENSG00000124207","unma2","CSE1L"
"unassigned","ENSG00000124214","unma11","STAU1"
"unassigned","ENSG00000124216","unma23","SNAI1"
"unassigned","ENSG00000124217","unma0","MOCS3"
"unassigned","ENSG00000124225","unma24","PMEPA1"
"unassigned","ENSG00000124228","unma0","DDX27"
"unassigned","ENSG00000124233","unma0","SEMG1"
"unassigned","ENSG00000124237","unma5","C20orf85"
"unassigned","ENSG00000124256","unma11","ZBP1"
"unassigned","ENSG00000124257","unma0","NEURL2"
"unassigned","ENSG00000124279","unma2","FASTKD3"
"unassigned","ENSG00000124333","unma6","VAMP7"
"unassigned","ENSG00000124334","unma0","IL9R"
"unassigned","ENSG00000124356","unma3","STAMBP"
"unassigned","ENSG00000124357","unma8","NAGK"
"unassigned","ENSG00000124370","unma0","MCEE"
"unassigned","ENSG00000124374","unma22","PAIP2B"
"unassigned","ENSG00000124380","unma7","SNRNP27"
"unassigned","ENSG00000124383","unma15","MPHOSPH10"
"unassigned","ENSG00000124391","unma17","IL17C"
"unassigned","ENSG00000124406","unma3","ATP8A1"
"unassigned","ENSG00000124422","unma0","USP22"
"unassigned","ENSG00000124444","unma0","ZNF576"
"unassigned","ENSG00000124459","unma2","ZNF45"
"unassigned","ENSG00000124469","unma0","CEACAM8"
"unassigned","ENSG00000124491","unma23","F13A1"
"unassigned","ENSG00000124496","unma16","TRERF1"
"unassigned","ENSG00000124508","unma8","BTN2A2"
"unassigned","ENSG00000124523","unma0","SIRT5"
"unassigned","ENSG00000124532","unma15","MRS2"
"unassigned","ENSG00000124535","unma1","WRNIP1"
"unassigned","ENSG00000124541","unma0","RRP36"
"unassigned","ENSG00000124562","unma4","SNRPC"
"unassigned","ENSG00000124570","unma23","SERPINB6"
"unassigned","ENSG00000124575","unma0","HIST1H1D"
"unassigned","ENSG00000124587","unma0","PEX6"
"unassigned","ENSG00000124593","unma17","PRICKLE4"
"unassigned","ENSG00000124596","unma15","OARD1"
"unassigned","ENSG00000124602","unma0","UNC5CL"
"unassigned","ENSG00000124608","unma1","AARS2"
"unassigned","ENSG00000124613","unma10","ZNF391"
"unassigned","ENSG00000124614","unma0","RPS10"
"unassigned","ENSG00000124635","unma0","HIST1H2BJ"
"unassigned","ENSG00000124641","unma0","MED20"
"unassigned","ENSG00000124659","unma0","TBCC"
"unassigned","ENSG00000124664","unma13","SPDEF"
"unassigned","ENSG00000124688","unma11","MAD2L1BP"
"unassigned","ENSG00000124702","unma1","KLHDC3"
"unassigned","ENSG00000124713","unma0","GNMT"
"unassigned","ENSG00000124733","unma9","MEA1"
"unassigned","ENSG00000124762","unma8","CDKN1A"
"unassigned","ENSG00000124767","unma15","GLO1"
"unassigned","ENSG00000124772","unma0","CPNE5"
"unassigned","ENSG00000124782","unma30","RREB1"
"unassigned","ENSG00000124783","unma7","SSR1"
"unassigned","ENSG00000124784","unma15","RIOK1"
"unassigned","ENSG00000124785","unma0","NRN1"
"unassigned","ENSG00000124786","unma6","SLC35B3"
"unassigned","ENSG00000124787","unma0","RPP40"
"unassigned","ENSG00000124788","unma7","ATXN1"
"unassigned","ENSG00000124789","unma3","NUP153"
"unassigned","ENSG00000124795","unma19","DEK"
"unassigned","ENSG00000124802","unma15","EEF1E1"
"unassigned","ENSG00000124813","unma3","RUNX2"
"unassigned","ENSG00000124831","unma3","LRRFIP1"
"unassigned","ENSG00000124882","unma0","EREG"
"unassigned","ENSG00000124920","unma13","MYRF"
"unassigned","ENSG00000125037","unma0","EMC3"
"unassigned","ENSG00000125122","unma0","LRRC29"
"unassigned","ENSG00000125144","unma11","MT1G"
"unassigned","ENSG00000125148","unma11","MT2A"
"unassigned","ENSG00000125149","unma0","C16orf70"
"unassigned","ENSG00000125166","unma24","GOT2"
"unassigned","ENSG00000125170","unma0","DOK4"
"unassigned","ENSG00000125247","unma26","TMTC4"
"unassigned","ENSG00000125257","unma2","ABCC4"
"unassigned","ENSG00000125285","unma13","SOX21"
"unassigned","ENSG00000125304","unma6","TM9SF2"
"unassigned","ENSG00000125319","unma0","C17orf53"
"unassigned","ENSG00000125351","unma0","UPF3B"
"unassigned","ENSG00000125352","unma4","RNF113A"
"unassigned","ENSG00000125356","unma28","NDUFA1"
"unassigned","ENSG00000125384","unma11","PTGER2"
"unassigned","ENSG00000125386","unma14","FAM193A"
"unassigned","ENSG00000125388","unma0","GRK4"
"unassigned","ENSG00000125430","unma0","HS3ST3B1"
"unassigned","ENSG00000125434","unma1","SLC25A35"
"unassigned","ENSG00000125445","unma4","MRPS7"
"unassigned","ENSG00000125447","unma14","GGA3"
"unassigned","ENSG00000125449","unma12","ARMC7"
"unassigned","ENSG00000125450","unma1","NUP85"
"unassigned","ENSG00000125458","unma9","NT5C"
"unassigned","ENSG00000125459","unma0","MSTO1"
"unassigned","ENSG00000125462","unma8","C1orf61"
"unassigned","ENSG00000125482","unma0","TTF1"
"unassigned","ENSG00000125503","unma14","PPP1R12C"
"unassigned","ENSG00000125510","unma12","OPRL1"
"unassigned","ENSG00000125520","unma9","SLC2A4RG"
"unassigned","ENSG00000125531","unma5","FNDC11"
"unassigned","ENSG00000125534","unma24","PPDPF"
"unassigned","ENSG00000125611","unma18","CHCHD5"
"unassigned","ENSG00000125618","unma0","PAX8"
"unassigned","ENSG00000125629","unma6","INSIG2"
"unassigned","ENSG00000125633","unma8","CCDC93"
"unassigned","ENSG00000125637","unma16","PSD4"
"unassigned","ENSG00000125650","unma0","PSPN"
"unassigned","ENSG00000125652","unma9","ALKBH7"
"unassigned","ENSG00000125656","unma9","CLPP"
"unassigned","ENSG00000125657","unma4","TNFSF9"
"unassigned","ENSG00000125686","unma0","MED1"
"unassigned","ENSG00000125691","unma4","RPL23"
"unassigned","ENSG00000125703","unma2","ATG4C"
"unassigned","ENSG00000125726","unma4","CD70"
"unassigned","ENSG00000125730","unma11","C3"
"unassigned","ENSG00000125733","unma24","TRIP10"
"unassigned","ENSG00000125740","unma12","FOSB"
"unassigned","ENSG00000125741","unma8","OPA3"
"unassigned","ENSG00000125743","unma4","SNRPD2"
"unassigned","ENSG00000125746","unma8","EML2"
"unassigned","ENSG00000125755","unma1","SYMPK"
"unassigned","ENSG00000125772","unma7","GPCPD1"
"unassigned","ENSG00000125779","unma11","PANK2"
"unassigned","ENSG00000125810","unma16","CD93"
"unassigned","ENSG00000125814","unma0","NAPB"
"unassigned","ENSG00000125817","unma1","CENPB"
"unassigned","ENSG00000125818","unma9","PSMF1"
"unassigned","ENSG00000125821","unma0","DTD1"
"unassigned","ENSG00000125826","unma11","RBCK1"
"unassigned","ENSG00000125827","unma3","TMX4"
"unassigned","ENSG00000125834","unma14","STK35"
"unassigned","ENSG00000125835","unma18","SNRPB"
"unassigned","ENSG00000125843","unma1","AP5S1"
"unassigned","ENSG00000125844","unma27","RRBP1"
"unassigned","ENSG00000125863","unma7","MKKS"
"unassigned","ENSG00000125869","unma0","LAMP5"
"unassigned","ENSG00000125870","unma25","SNRPB2"
"unassigned","ENSG00000125875","unma0","TBC1D20"
"unassigned","ENSG00000125877","unma4","ITPA"
"unassigned","ENSG00000125885","unma0","MCM8"
"unassigned","ENSG00000125900","unma0","SIRPD"
"unassigned","ENSG00000125901","unma1","MRPS26"
"unassigned","ENSG00000125910","unma12","S1PR4"
"unassigned","ENSG00000125912","unma12","NCLN"
"unassigned","ENSG00000125944","unma2","HNRNPR"
"unassigned","ENSG00000125945","unma0","ZNF436"
"unassigned","ENSG00000125952","unma28","MAX"
"unassigned","ENSG00000125962","unma2","ARMCX5"
"unassigned","ENSG00000125967","unma1","NECAB3"
"unassigned","ENSG00000125971","unma18","DYNLRB1"
"unassigned","ENSG00000125977","unma29","EIF2S2"
"unassigned","ENSG00000125991","unma4","ERGIC3"
"unassigned","ENSG00000125995","unma4","ROMO1"
"unassigned","ENSG00000125998","unma17","FAM83C"
"unassigned","ENSG00000126001","unma1","CEP250"
"unassigned","ENSG00000126005","unma18","MMP24-AS1"
"unassigned","ENSG00000126012","unma21","KDM5C"
"unassigned","ENSG00000126016","unma5","AMOT"
"unassigned","ENSG00000126062","unma9","TMEM115"
"unassigned","ENSG00000126070","unma0","AGO3"
"unassigned","ENSG00000126088","unma4","UROD"
"unassigned","ENSG00000126091","unma4","ST3GAL3"
"unassigned","ENSG00000126106","unma13","TMEM53"
"unassigned","ENSG00000126214","unma14","KLC1"
"unassigned","ENSG00000126215","unma4","XRCC3"
"unassigned","ENSG00000126216","unma0","TUBGCP3"
"unassigned","ENSG00000126217","unma5","MCF2L"
"unassigned","ENSG00000126226","unma1","PCID2"
"unassigned","ENSG00000126246","unma0","IGFLR1"
"unassigned","ENSG00000126247","unma9","CAPNS1"
"unassigned","ENSG00000126249","unma4","PDCD2L"
"unassigned","ENSG00000126254","unma9","RBM42"
"unassigned","ENSG00000126264","unma18","HCST"
"unassigned","ENSG00000126266","unma8","FFAR1"
"unassigned","ENSG00000126267","unma18","COX6B1"
"unassigned","ENSG00000126368","unma8","NR1D1"
"unassigned","ENSG00000126391","unma12","FRMD8"
"unassigned","ENSG00000126432","unma18","PRDX5"
"unassigned","ENSG00000126453","unma9","BCL2L12"
"unassigned","ENSG00000126456","unma9","IRF3"
"unassigned","ENSG00000126461","unma9","SCAF1"
"unassigned","ENSG00000126464","unma1","PRR12"
"unassigned","ENSG00000126522","unma9","ASL"
"unassigned","ENSG00000126603","unma0","GLIS2"
"unassigned","ENSG00000126698","unma8","DNAJC8"
"unassigned","ENSG00000126705","unma22","AHDC1"
"unassigned","ENSG00000126709","unma11","IFI6"
"unassigned","ENSG00000126746","unma14","ZNF384"
"unassigned","ENSG00000126749","unma4","EMG1"
"unassigned","ENSG00000126756","unma4","UXT"
"unassigned","ENSG00000126767","unma4","ELK1"
"unassigned","ENSG00000126768","unma18","TIMM17B"
"unassigned","ENSG00000126773","unma6","PCNX4"
"unassigned","ENSG00000126787","unma10","DLGAP5"
"unassigned","ENSG00000126803","unma0","HSPA2"
"unassigned","ENSG00000126804","unma20","ZBTB1"
"unassigned","ENSG00000126814","unma25","TRMT5"
"unassigned","ENSG00000126821","unma2","SGPP1"
"unassigned","ENSG00000126822","unma16","PLEKHG3"
"unassigned","ENSG00000126838","unma5","PZP"
"unassigned","ENSG00000126861","unma5","OMG"
"unassigned","ENSG00000126882","unma1","FAM78A"
"unassigned","ENSG00000126903","unma9","SLC10A3"
"unassigned","ENSG00000126934","unma9","MAP2K2"
"unassigned","ENSG00000126953","unma0","TIMM8A"
"unassigned","ENSG00000126970","unma10","ZC4H2"
"unassigned","ENSG00000127022","unma20","CANX"
"unassigned","ENSG00000127054","unma9","CPSF3L"
"unassigned","ENSG00000127080","unma0","IPPK"
"unassigned","ENSG00000127081","unma0","ZNF484"
