"cellType","ensemblID","geneSet","symbol"
"unassigned","ENSG00000107679","unma1","PLEKHA1"
"unassigned","ENSG00000169499","unma1","PLEKHA2"
"unassigned","ENSG00000116095","unma1","PLEKHA3"
"unassigned","ENSG00000052126","unma1","PLEKHA5"
"unassigned","ENSG00000106086","unma1","PLEKHA8"
"unassigned","ENSG00000175895","unma1","PLEKHF2"
"unassigned","ENSG00000120278","unma1","PLEKHG1"
"unassigned","ENSG00000178385","unma1","PLEKHM3"
"unassigned","ENSG00000120756","unma1","PLS1"
"unassigned","ENSG00000221866","unma1","PLXNA4"
"unassigned","ENSG00000146281","unma1","PM20D2"
"unassigned","ENSG00000141682","unma1","PMAIP1"
"unassigned","ENSG00000064933","unma1","PMS1"
"unassigned","ENSG00000122512","unma1","PMS2"
"unassigned","ENSG00000135241","unma1","PNPLA8"
"unassigned","ENSG00000138035","unma1","PNPT1"
"unassigned","ENSG00000143157","unma1","POGK"
"unassigned","ENSG00000163389","unma1","POGLUT1"
"unassigned","ENSG00000170734","unma1","POLH"
"unassigned","ENSG00000122008","unma1","POLK"
"unassigned","ENSG00000047315","unma1","POLR2B"
"unassigned","ENSG00000255529","unma1","POLR2M"
"unassigned","ENSG00000196313","unma1","POM121"
"unassigned","ENSG00000185900","unma1","POMK"
"unassigned","ENSG00000128513","unma1","POT1"
"unassigned","ENSG00000143190","unma1","POU2F1"
"unassigned","ENSG00000186951","unma1","PPARA"
"unassigned","ENSG00000155846","unma1","PPARGC1B"
"unassigned","ENSG00000128059","unma1","PPAT"
"unassigned","ENSG00000110841","unma1","PPFIBP1"
"unassigned","ENSG00000134283","unma1","PPHLN1"
"unassigned","ENSG00000138398","unma1","PPIG"
"unassigned","ENSG00000131013","unma1","PPIL4"
"unassigned","ENSG00000145725","unma1","PPIP5K2"
"unassigned","ENSG00000138032","unma1","PPM1B"
"unassigned","ENSG00000163644","unma1","PPM1K"
"unassigned","ENSG00000163590","unma1","PPM1L"
"unassigned","ENSG00000137713","unma1","PPP2R1B"
"unassigned","ENSG00000078304","unma1","PPP2R5C"
"unassigned","ENSG00000154001","unma1","PPP2R5E"
"unassigned","ENSG00000107758","unma1","PPP3CB"
"unassigned","ENSG00000163605","unma1","PPP4R2"
"unassigned","ENSG00000100796","unma1","PPP4R3A"
"unassigned","ENSG00000275052","unma1","PPP4R3B"
"unassigned","ENSG00000110075","unma1","PPP6R3"
"unassigned","ENSG00000113593","unma1","PPWD1"
"unassigned","ENSG00000170325","unma1","PRDM10"
"unassigned","ENSG00000116731","unma1","PRDM2"
"unassigned","ENSG00000101166","unma1","PRELID3B"
"unassigned","ENSG00000138078","unma1","PREPL"
"unassigned","ENSG00000139174","unma1","PRICKLE1"
"unassigned","ENSG00000164306","unma1","PRIMPOL"
"unassigned","ENSG00000132356","unma1","PRKAA1"
"unassigned","ENSG00000106617","unma1","PRKAG2"
"unassigned","ENSG00000114302","unma1","PRKAR2A"
"unassigned","ENSG00000171132","unma1","PRKCE"
"unassigned","ENSG00000163558","unma1","PRKCI"
"unassigned","ENSG00000115825","unma1","PRKD3"
"unassigned","ENSG00000253729","unma1","PRKDC"
"unassigned","ENSG00000113494","unma1","PRLR"
"unassigned","ENSG00000185238","unma1","PRMT3"
"unassigned","ENSG00000164169","unma1","PRMT9"
"unassigned","ENSG00000171867","unma1","PRNP"
"unassigned","ENSG00000120685","unma1","PROSER1"
"unassigned","ENSG00000165630","unma1","PRPF18"
"unassigned","ENSG00000196504","unma1","PRPF40A"
"unassigned","ENSG00000112739","unma1","PRPF4B"
"unassigned","ENSG00000068489","unma1","PRR11"
"unassigned","ENSG00000183530","unma1","PRR14L"
"unassigned","ENSG00000164244","unma1","PRRC1"
"unassigned","ENSG00000117523","unma1","PRRC2C"
"unassigned","ENSG00000156011","unma1","PSD3"
"unassigned","ENSG00000164985","unma1","PSIP1"
"unassigned","ENSG00000095261","unma1","PSMD5"
"unassigned","ENSG00000068878","unma1","PSME4"
"unassigned","ENSG00000188647","unma1","PTAR1"
"unassigned","ENSG00000117569","unma1","PTBP2"
"unassigned","ENSG00000049883","unma1","PTCD2"
"unassigned","ENSG00000185920","unma1","PTCH1"
"unassigned","ENSG00000165983","unma1","PTER"
"unassigned","ENSG00000125384","unma1","PTGER2"
"unassigned","ENSG00000171522","unma1","PTGER4"
"unassigned","ENSG00000179295","unma1","PTPN11"
"unassigned","ENSG00000163629","unma1","PTPN13"
"unassigned","ENSG00000134242","unma1","PTPN22"
"unassigned","ENSG00000134644","unma1","PUM1"
"unassigned","ENSG00000055917","unma1","PUM2"
"unassigned","ENSG00000185129","unma1","PURA"
"unassigned","ENSG00000146676","unma1","PURB"
"unassigned","ENSG00000162927","unma1","PUS10"
"unassigned","ENSG00000091127","unma1","PUS7"
"unassigned","ENSG00000129317","unma1","PUS7L"
"unassigned","ENSG00000170234","unma1","PWWP2A"
"unassigned","ENSG00000121350","unma1","PYROXD1"
"unassigned","ENSG00000198218","unma1","QRICH1"
"unassigned","ENSG00000060749","unma1","QSER1"
"unassigned","ENSG00000151576","unma1","QTRT2"
"unassigned","ENSG00000107560","unma1","RAB11FIP2"
"unassigned","ENSG00000206418","unma1","RAB12"
"unassigned","ENSG00000124209","unma1","RAB22A"
"unassigned","ENSG00000129472","unma1","RAB2B"
"unassigned","ENSG00000137502","unma1","RAB30"
"unassigned","ENSG00000179331","unma1","RAB39A"
"unassigned","ENSG00000155961","unma1","RAB39B"
"unassigned","ENSG00000115839","unma1","RAB3GAP1"
"unassigned","ENSG00000118873","unma1","RAB3GAP2"
"unassigned","ENSG00000127328","unma1","RAB3IP"
"unassigned","ENSG00000175582","unma1","RAB6A"
"unassigned","ENSG00000029725","unma1","RABEP1"
"unassigned","ENSG00000011454","unma1","RABGAP1"
"unassigned","ENSG00000152061","unma1","RABGAP1L"
"unassigned","ENSG00000144840","unma1","RABL3"
"unassigned","ENSG00000164754","unma1","RAD21"
"unassigned","ENSG00000113522","unma1","RAD50"
"unassigned","ENSG00000164080","unma1","RAD54L2"
"unassigned","ENSG00000174373","unma1","RALGAPA1"
"unassigned","ENSG00000170471","unma1","RALGAPB"
"unassigned","ENSG00000116191","unma1","RALGPS2"
"unassigned","ENSG00000153201","unma1","RANBP2"
"unassigned","ENSG00000010017","unma1","RANBP9"
"unassigned","ENSG00000127314","unma1","RAP1B"
"unassigned","ENSG00000125249","unma1","RAP2A"
"unassigned","ENSG00000158987","unma1","RAPGEF6"
"unassigned","ENSG00000173166","unma1","RAPH1"
"unassigned","ENSG00000145715","unma1","RASA1"
"unassigned","ENSG00000155903","unma1","RASA2"
"unassigned","ENSG00000138670","unma1","RASGEF1B"
"unassigned","ENSG00000139687","unma1","RB1"
"unassigned","ENSG00000023287","unma1","RB1CC1"
"unassigned","ENSG00000146587","unma1","RBAK"
"unassigned","ENSG00000117222","unma1","RBBP5"
"unassigned","ENSG00000122257","unma1","RBBP6"
"unassigned","ENSG00000089050","unma1","RBBP9"
"unassigned","ENSG00000103479","unma1","RBL2"
"unassigned","ENSG00000244462","unma1","RBM12"
"unassigned","ENSG00000183808","unma1","RBM12B"
"unassigned","ENSG00000162775","unma1","RBM15"
"unassigned","ENSG00000119446","unma1","RBM18"
"unassigned","ENSG00000139746","unma1","RBM26"
"unassigned","ENSG00000089682","unma1","RBM41"
"unassigned","ENSG00000184898","unma1","RBM43"
"unassigned","ENSG00000177483","unma1","RBM44"
"unassigned","ENSG00000127993","unma1","RBM48"
"unassigned","ENSG00000213516","unma1","RBMXL1"
"unassigned","ENSG00000056586","unma1","RC3H2"
"unassigned","ENSG00000136144","unma1","RCBTB1"
"unassigned","ENSG00000163743","unma1","RCHY1"
"unassigned","ENSG00000117906","unma1","RCN2"
"unassigned","ENSG00000121039","unma1","RDH10"
"unassigned","ENSG00000137710","unma1","RDX"
"unassigned","ENSG00000122707","unma1","RECK"
"unassigned","ENSG00000004700","unma1","RECQL"
"unassigned","ENSG00000165476","unma1","REEP3"
"unassigned","ENSG00000162924","unma1","REL"
"unassigned","ENSG00000084093","unma1","REST"
"unassigned","ENSG00000154153","unma1","RETREG1"
"unassigned","ENSG00000135945","unma1","REV1"
"unassigned","ENSG00000009413","unma1","REV3L"
"unassigned","ENSG00000133119","unma1","RFC3"
"unassigned","ENSG00000111445","unma1","RFC5"
"unassigned","ENSG00000168411","unma1","RFWD3"
"unassigned","ENSG00000080298","unma1","RFX3"
"unassigned","ENSG00000143390","unma1","RFX5"
"unassigned","ENSG00000181827","unma1","RFX7"
"unassigned","ENSG00000133111","unma1","RFXAP"
"unassigned","ENSG00000144468","unma1","RHBDD1"
"unassigned","ENSG00000107036","unma1","RIC1"
"unassigned","ENSG00000080345","unma1","RIF1"
"unassigned","ENSG00000135249","unma1","RINT1"
"unassigned","ENSG00000101782","unma1","RIOK3"
"unassigned","ENSG00000117000","unma1","RLF"
"unassigned","ENSG00000115841","unma1","RMDN2"
"unassigned","ENSG00000153561","unma1","RMND5A"
"unassigned","ENSG00000171865","unma1","RNASEH1"
"unassigned","ENSG00000239305","unma1","RNF103"
"unassigned","ENSG00000101695","unma1","RNF125"
"unassigned","ENSG00000134758","unma1","RNF138"
"unassigned","ENSG00000013561","unma1","RNF14"
"unassigned","ENSG00000151692","unma1","RNF144A"
"unassigned","ENSG00000163961","unma1","RNF168"
"unassigned","ENSG00000120925","unma1","RNF170"
"unassigned","ENSG00000034677","unma1","RNF19A"
"unassigned","ENSG00000121481","unma1","RNF2"
"unassigned","ENSG00000167257","unma1","RNF214"
"unassigned","ENSG00000152193","unma1","RNF219"
"unassigned","ENSG00000137075","unma1","RNF38"
"unassigned","ENSG00000127870","unma1","RNF6"
"unassigned","ENSG00000189050","unma1","RNFT1"
"unassigned","ENSG00000111880","unma1","RNGTT"
"unassigned","ENSG00000067900","unma1","ROCK1"
"unassigned","ENSG00000134318","unma1","ROCK2"
"unassigned","ENSG00000069667","unma1","RORA"
"unassigned","ENSG00000005175","unma1","RPAP3"
"unassigned","ENSG00000197713","unma1","RPE"
"unassigned","ENSG00000235376","unma1","RPEL1"
"unassigned","ENSG00000103494","unma1","RPGRIP1L"
"unassigned","ENSG00000141425","unma1","RPRD1A"
"unassigned","ENSG00000101413","unma1","RPRD1B"
"unassigned","ENSG00000163125","unma1","RPRD2"
"unassigned","ENSG00000177189","unma1","RPS6KA3"
"unassigned","ENSG00000100784","unma1","RPS6KA5"
"unassigned","ENSG00000108443","unma1","RPS6KB1"
"unassigned","ENSG00000136643","unma1","RPS6KC1"
"unassigned","ENSG00000124782","unma1","RREB1"
"unassigned","ENSG00000085721","unma1","RRN3"
"unassigned","ENSG00000081019","unma1","RSBN1"
"unassigned","ENSG00000187257","unma1","RSBN1L"
"unassigned","ENSG00000048649","unma1","RSF1"
"unassigned","ENSG00000159579","unma1","RSPRY1"
"unassigned","ENSG00000182010","unma1","RTKN2"
"unassigned","ENSG00000204130","unma1","RUFY2"
"unassigned","ENSG00000018189","unma1","RUFY3"
"unassigned","ENSG00000159216","unma1","RUNX1"
"unassigned","ENSG00000124813","unma1","RUNX2"
"unassigned","ENSG00000163785","unma1","RYK"
"unassigned","ENSG00000116497","unma1","S100PBP"
"unassigned","ENSG00000211456","unma1","SACM1L"
"unassigned","ENSG00000151835","unma1","SACS"
"unassigned","ENSG00000111961","unma1","SASH1"
"unassigned","ENSG00000156876","unma1","SASS6"
"unassigned","ENSG00000182568","unma1","SATB1"
"unassigned","ENSG00000151748","unma1","SAV1"
"unassigned","ENSG00000139697","unma1","SBNO1"
"unassigned","ENSG00000109929","unma1","SC5D"
"unassigned","ENSG00000139218","unma1","SCAF11"
"unassigned","ENSG00000213079","unma1","SCAF8"
"unassigned","ENSG00000173611","unma1","SCAI"
"unassigned","ENSG00000085365","unma1","SCAMP1"
"unassigned","ENSG00000140386","unma1","SCAPER"
"unassigned","ENSG00000047634","unma1","SCML1"
"unassigned","ENSG00000153253","unma1","SCN3A"
"unassigned","ENSG00000133028","unma1","SCO1"
"unassigned","ENSG00000116171","unma1","SCP2"
"unassigned","ENSG00000136193","unma1","SCRN1"
"unassigned","ENSG00000144306","unma1","SCRN3"
"unassigned","ENSG00000136021","unma1","SCYL2"
"unassigned","ENSG00000000457","unma1","SCYL3"
"unassigned","ENSG00000143751","unma1","SDE2"
"unassigned","ENSG00000143252","unma1","SDHC"
"unassigned","ENSG00000093183","unma1","SEC22C"
"unassigned","ENSG00000100934","unma1","SEC23A"
"unassigned","ENSG00000107651","unma1","SEC23IP"
"unassigned","ENSG00000113615","unma1","SEC24A"
"unassigned","ENSG00000138802","unma1","SEC24B"
"unassigned","ENSG00000025796","unma1","SEC63"
"unassigned","ENSG00000138593","unma1","SECISBP2L"
"unassigned","ENSG00000138018","unma1","SELENOI"
"unassigned","ENSG00000075223","unma1","SEMA3C"
"unassigned","ENSG00000079387","unma1","SENP1"
"unassigned","ENSG00000119231","unma1","SENP5"
"unassigned","ENSG00000112701","unma1","SENP6"
"unassigned","ENSG00000138468","unma1","SENP7"
"unassigned","ENSG00000109618","unma1","SEPSECS"
"unassigned","ENSG00000186522","unma1","SEPT10"
"unassigned","ENSG00000168385","unma1","SEPT2"
"unassigned","ENSG00000122545","unma1","SEPT7"
"unassigned","ENSG00000122335","unma1","SERAC1"
"unassigned","ENSG00000164300","unma1","SERINC5"
"unassigned","ENSG00000170542","unma1","SERPINB9"
"unassigned","ENSG00000179833","unma1","SERTAD2"
"unassigned","ENSG00000080546","unma1","SESN1"
"unassigned","ENSG00000149212","unma1","SESN3"
"unassigned","ENSG00000152217","unma1","SETBP1"
"unassigned","ENSG00000136169","unma1","SETDB2"
"unassigned","ENSG00000107290","unma1","SETX"
"unassigned","ENSG00000198879","unma1","SFMBT2"
"unassigned","ENSG00000213064","unma1","SFT2D2"
"unassigned","ENSG00000198964","unma1","SGMS1"
"unassigned","ENSG00000163535","unma1","SGO2"
"unassigned","ENSG00000166224","unma1","SGPL1"
"unassigned","ENSG00000126821","unma1","SGPP1"
"unassigned","ENSG00000163082","unma1","SGPP2"
"unassigned","ENSG00000197860","unma1","SGTB"
"unassigned","ENSG00000131171","unma1","SH3BGRL"
"unassigned","ENSG00000146414","unma1","SHPRH"
"unassigned","ENSG00000196470","unma1","SIAH1"
"unassigned","ENSG00000105492","unma1","SIGLEC6"
"unassigned","ENSG00000170145","unma1","SIK2"
"unassigned","ENSG00000052723","unma1","SIKE1"
"unassigned","ENSG00000096717","unma1","SIRT1"
"unassigned","ENSG00000136603","unma1","SKIL"
"unassigned","ENSG00000039123","unma1","SKIV2L2"
"unassigned","ENSG00000145604","unma1","SKP2"
"unassigned","ENSG00000109171","unma1","SLAIN2"
"unassigned","ENSG00000120519","unma1","SLC10A7"
"unassigned","ENSG00000110911","unma1","SLC11A2"
"unassigned","ENSG00000064651","unma1","SLC12A2"
"unassigned","ENSG00000155380","unma1","SLC16A1"
"unassigned","ENSG00000118596","unma1","SLC16A7"
"unassigned","ENSG00000119899","unma1","SLC17A5"
"unassigned","ENSG00000146409","unma1","SLC18B1"
"unassigned","ENSG00000117479","unma1","SLC19A2"
"unassigned","ENSG00000122912","unma1","SLC25A16"
"unassigned","ENSG00000085491","unma1","SLC25A24"
"unassigned","ENSG00000174032","unma1","SLC25A30"
"unassigned","ENSG00000164933","unma1","SLC25A32"
"unassigned","ENSG00000114120","unma1","SLC25A36"
"unassigned","ENSG00000075303","unma1","SLC25A40"
"unassigned","ENSG00000164209","unma1","SLC25A46"
"unassigned","ENSG00000122696","unma1","SLC25A51"
"unassigned","ENSG00000155850","unma1","SLC26A2"
"unassigned","ENSG00000151229","unma1","SLC2A13"
"unassigned","ENSG00000170385","unma1","SLC30A1"
"unassigned","ENSG00000104154","unma1","SLC30A4"
"unassigned","ENSG00000145740","unma1","SLC30A5"
"unassigned","ENSG00000152683","unma1","SLC30A6"
"unassigned","ENSG00000162695","unma1","SLC30A7"
"unassigned","ENSG00000014824","unma1","SLC30A9"
"unassigned","ENSG00000169359","unma1","SLC33A1"
"unassigned","ENSG00000117620","unma1","SLC35A3"
"unassigned","ENSG00000124786","unma1","SLC35B3"
"unassigned","ENSG00000205060","unma1","SLC35B4"
"unassigned","ENSG00000116704","unma1","SLC35D1"
"unassigned","ENSG00000215790","unma1","SLC35E2"
"unassigned","ENSG00000115084","unma1","SLC35F5"
"unassigned","ENSG00000180773","unma1","SLC36A4"
"unassigned","ENSG00000134294","unma1","SLC38A2"
"unassigned","ENSG00000177058","unma1","SLC38A9"
"unassigned","ENSG00000196950","unma1","SLC39A10"
"unassigned","ENSG00000141424","unma1","SLC39A6"
"unassigned","ENSG00000138821","unma1","SLC39A8"
"unassigned","ENSG00000136052","unma1","SLC41A2"
"unassigned","ENSG00000070214","unma1","SLC44A1"
"unassigned","ENSG00000139508","unma1","SLC46A3"
"unassigned","ENSG00000163798","unma1","SLC4A1AP"
"unassigned","ENSG00000033867","unma1","SLC4A7"
"unassigned","ENSG00000198743","unma1","SLC5A3"
"unassigned","ENSG00000139514","unma1","SLC7A1"
"unassigned","ENSG00000198689","unma1","SLC9A6"
"unassigned","ENSG00000065923","unma1","SLC9A7"
"unassigned","ENSG00000133302","unma1","SLF1"
"unassigned","ENSG00000119906","unma1","SLF2"
"unassigned","ENSG00000166750","unma1","SLFN5"
"unassigned","ENSG00000163681","unma1","SLMAP"
"unassigned","ENSG00000137776","unma1","SLTM"
"unassigned","ENSG00000149346","unma1","SLX4IP"
"unassigned","ENSG00000170365","unma1","SMAD1"
"unassigned","ENSG00000175387","unma1","SMAD2"
"unassigned","ENSG00000166949","unma1","SMAD3"
"unassigned","ENSG00000141646","unma1","SMAD4"
"unassigned","ENSG00000113658","unma1","SMAD5"
"unassigned","ENSG00000080503","unma1","SMARCA2"
"unassigned","ENSG00000153147","unma1","SMARCA5"
"unassigned","ENSG00000163104","unma1","SMARCAD1"
"unassigned","ENSG00000072501","unma1","SMC1A"
"unassigned","ENSG00000136824","unma1","SMC2"
"unassigned","ENSG00000108055","unma1","SMC3"
"unassigned","ENSG00000113810","unma1","SMC4"
"unassigned","ENSG00000198887","unma1","SMC5"
"unassigned","ENSG00000163029","unma1","SMC6"
"unassigned","ENSG00000157106","unma1","SMG1"
"unassigned","ENSG00000167447","unma1","SMG8"
"unassigned","ENSG00000224531","unma1","SMIM13"
"unassigned","ENSG00000188725","unma1","SMIM15"
"unassigned","ENSG00000108854","unma1","SMURF2"
"unassigned","ENSG00000164975","unma1","SNAPC3"
"unassigned","ENSG00000163877","unma1","SNIP1"
"unassigned","ENSG00000163788","unma1","SNRK"
"unassigned","ENSG00000168566","unma1","SNRNP48"
"unassigned","ENSG00000172164","unma1","SNTB1"
"unassigned","ENSG00000168807","unma1","SNTB2"
"unassigned","ENSG00000104497","unma1","SNX16"
"unassigned","ENSG00000120451","unma1","SNX19"
"unassigned","ENSG00000148158","unma1","SNX30"
"unassigned","ENSG00000114520","unma1","SNX4"
"unassigned","ENSG00000180008","unma1","SOCS4"
"unassigned","ENSG00000171150","unma1","SOCS5"
"unassigned","ENSG00000170677","unma1","SOCS6"
"unassigned","ENSG00000274211","unma1","SOCS7"
"unassigned","ENSG00000149639","unma1","SOGA1"
"unassigned","ENSG00000159140","unma1","SON"
"unassigned","ENSG00000115904","unma1","SOS1"
"unassigned","ENSG00000198142","unma1","SOWAHC"
"unassigned","ENSG00000124766","unma1","SOX4"
"unassigned","ENSG00000134532","unma1","SOX5"
"unassigned","ENSG00000105866","unma1","SP4"
"unassigned","ENSG00000104450","unma1","SPAG1"
"unassigned","ENSG00000021574","unma1","SPAST"
"unassigned","ENSG00000145375","unma1","SPATA5"
"unassigned","ENSG00000163806","unma1","SPDYA"
"unassigned","ENSG00000163611","unma1","SPICE1"
"unassigned","ENSG00000106723","unma1","SPIN1"
"unassigned","ENSG00000204271","unma1","SPIN3"
"unassigned","ENSG00000186767","unma1","SPIN4"
"unassigned","ENSG00000134278","unma1","SPIRE1"
"unassigned","ENSG00000262655","unma1","SPON1"
"unassigned","ENSG00000166068","unma1","SPRED1"
"unassigned","ENSG00000198369","unma1","SPRED2"
"unassigned","ENSG00000010072","unma1","SPRTN"
"unassigned","ENSG00000179119","unma1","SPTY2D1"
"unassigned","ENSG00000104549","unma1","SQLE"
"unassigned","ENSG00000153914","unma1","SREK1"
"unassigned","ENSG00000151304","unma1","SRFBP1"
"unassigned","ENSG00000196369","unma1","SRGAP2B"
"unassigned","ENSG00000171943","unma1","SRGAP2C"
"unassigned","ENSG00000174780","unma1","SRP72"
"unassigned","ENSG00000135250","unma1","SRPK2"
"unassigned","ENSG00000133226","unma1","SRRM1"
"unassigned","ENSG00000136450","unma1","SRSF1"
"unassigned","ENSG00000188529","unma1","SRSF10"
"unassigned","ENSG00000141380","unma1","SS18"
"unassigned","ENSG00000145687","unma1","SSBP2"
"unassigned","ENSG00000117155","unma1","SSX2IP"
"unassigned","ENSG00000118007","unma1","STAG1"
"unassigned","ENSG00000101972","unma1","STAG2"
"unassigned","ENSG00000136738","unma1","STAM"
"unassigned","ENSG00000164211","unma1","STARD4"
"unassigned","ENSG00000040341","unma1","STAU2"
"unassigned","ENSG00000109689","unma1","STIM2"
